Symbol,Date,High,Low,Open,Close
LINK,2018-01-30,0.70,0.56,0.70,0.60
LINK,2018-01-31,0.62,0.57,0.60,0.62
LINK,2018-02-01,0.62,0.48,0.62,0.52
LINK,2018-02-02,0.52,0.35,0.52,0.49
LINK,2018-02-03,0.54,0.45,0.50,0.52
LINK,2018-02-04,0.53,0.40,0.52,0.43
LINK,2018-02-05,0.44,0.31,0.43,0.34
LINK,2018-02-06,0.44,0.27,0.34,0.43
LINK,2018-02-07,0.44,0.37,0.43,0.38
LINK,2018-02-08,0.43,0.38,0.38,0.41
LINK,2018-02-09,0.44,0.39,0.41,0.44
LINK,2018-02-10,0.48,0.40,0.44,0.42
LINK,2018-02-11,0.44,0.38,0.42,0.42
LINK,2018-02-12,0.52,0.41,0.42,0.49
LINK,2018-02-13,0.62,0.48,0.49,0.57
LINK,2018-02-14,0.59,0.53,0.56,0.57
LINK,2018-02-15,0.58,0.53,0.57,0.57
LINK,2018-02-16,0.67,0.56,0.56,0.64
LINK,2018-02-17,0.68,0.64,0.64,0.67
LINK,2018-02-18,0.78,0.59,0.68,0.76
LINK,2018-02-19,0.88,0.71,0.76,0.77
LINK,2018-02-20,0.82,0.70,0.77,0.70
LINK,2018-02-21,0.73,0.62,0.70,0.65
LINK,2018-02-22,0.71,0.58,0.65,0.60
LINK,2018-02-23,0.68,0.57,0.60,0.67
LINK,2018-02-24,0.72,0.62,0.68,0.65
LINK,2018-02-25,0.70,0.64,0.65,0.68
LINK,2018-02-26,0.70,0.64,0.67,0.69
LINK,2018-02-27,0.74,0.68,0.69,0.72
LINK,2018-02-28,0.74,0.66,0.72,0.66
LINK,2018-03-01,0.68,0.65,0.66,0.66
LINK,2018-03-02,0.67,0.65,0.66,0.65
LINK,2018-03-03,0.67,0.62,0.65,0.63
LINK,2018-03-04,0.64,0.57,0.63,0.59
LINK,2018-03-05,0.61,0.58,0.59,0.59
LINK,2018-03-06,0.58,0.53,0.58,0.53
LINK,2018-03-07,0.57,0.46,0.53,0.52
LINK,2018-03-08,0.52,0.46,0.52,0.49
LINK,2018-03-09,0.49,0.43,0.49,0.48
LINK,2018-03-10,0.51,0.47,0.48,0.47
LINK,2018-03-11,0.52,0.45,0.47,0.51
LINK,2018-03-12,0.56,0.50,0.51,0.51
LINK,2018-03-13,0.57,0.50,0.51,0.56
LINK,2018-03-14,0.58,0.43,0.57,0.44
LINK,2018-03-15,0.44,0.40,0.44,0.42
LINK,2018-03-16,0.44,0.42,0.42,0.42
LINK,2018-03-17,0.42,0.37,0.42,0.37
LINK,2018-03-18,0.38,0.28,0.37,0.37
LINK,2018-03-19,0.39,0.35,0.37,0.38
LINK,2018-03-20,0.40,0.36,0.39,0.39
LINK,2018-03-21,0.46,0.39,0.39,0.45
LINK,2018-03-22,0.46,0.39,0.44,0.42
LINK,2018-03-23,0.43,0.38,0.42,0.41
LINK,2018-03-24,0.43,0.40,0.41,0.42
LINK,2018-03-25,0.42,0.39,0.41,0.41
LINK,2018-03-26,0.41,0.35,0.41,0.37
LINK,2018-03-27,0.37,0.34,0.37,0.34
LINK,2018-03-28,0.36,0.34,0.34,0.35
LINK,2018-03-29,0.35,0.28,0.35,0.28
LINK,2018-03-30,0.31,0.27,0.28,0.29
LINK,2018-03-31,0.30,0.28,0.29,0.28
LINK,2018-04-01,0.28,0.24,0.28,0.26
LINK,2018-04-02,0.28,0.26,0.26,0.27
LINK,2018-04-03,0.30,0.27,0.27,0.30
LINK,2018-04-04,0.30,0.27,0.30,0.29
LINK,2018-04-05,0.31,0.27,0.29,0.29
LINK,2018-04-06,0.29,0.27,0.29,0.28
LINK,2018-04-07,0.31,0.28,0.28,0.30
LINK,2018-04-08,0.33,0.30,0.31,0.33
LINK,2018-04-09,0.34,0.30,0.33,0.31
LINK,2018-04-10,0.36,0.31,0.32,0.36
LINK,2018-04-11,0.38,0.35,0.36,0.36
LINK,2018-04-12,0.39,0.34,0.36,0.39
LINK,2018-04-13,0.42,0.37,0.39,0.38
LINK,2018-04-14,0.42,0.37,0.38,0.39
LINK,2018-04-15,0.43,0.39,0.39,0.42
LINK,2018-04-16,0.43,0.40,0.42,0.41
LINK,2018-04-17,0.44,0.41,0.41,0.42
LINK,2018-04-18,0.45,0.42,0.42,0.45
LINK,2018-04-19,0.48,0.45,0.45,0.48
LINK,2018-04-20,0.49,0.46,0.48,0.48
LINK,2018-04-21,0.49,0.44,0.48,0.49
LINK,2018-04-22,0.51,0.48,0.49,0.50
LINK,2018-04-23,0.51,0.49,0.50,0.49
LINK,2018-04-24,0.54,0.49,0.49,0.54
LINK,2018-04-25,0.53,0.42,0.53,0.43
LINK,2018-04-26,0.49,0.43,0.44,0.49
LINK,2018-04-27,0.49,0.45,0.49,0.45
LINK,2018-04-28,0.49,0.45,0.45,0.48
LINK,2018-04-29,0.52,0.48,0.48,0.52
LINK,2018-04-30,0.60,0.50,0.52,0.54
LINK,2018-05-01,0.56,0.51,0.55,0.55
LINK,2018-05-02,0.58,0.54,0.55,0.56
LINK,2018-05-03,0.58,0.55,0.57,0.57
LINK,2018-05-04,0.60,0.55,0.57,0.58
LINK,2018-05-05,0.61,0.57,0.58,0.57
LINK,2018-05-06,0.58,0.52,0.57,0.54
LINK,2018-05-07,0.58,0.52,0.54,0.57
LINK,2018-05-08,0.61,0.55,0.58,0.55
LINK,2018-05-09,0.57,0.52,0.55,0.54
LINK,2018-05-10,0.58,0.53,0.54,0.53
LINK,2018-05-11,0.54,0.46,0.53,0.47
LINK,2018-05-12,0.48,0.44,0.47,0.46
LINK,2018-05-13,0.51,0.46,0.46,0.50
LINK,2018-05-14,0.52,0.47,0.50,0.52
LINK,2018-05-15,0.54,0.50,0.52,0.50
LINK,2018-05-16,0.51,0.47,0.50,0.48
LINK,2018-05-17,0.49,0.44,0.48,0.44
LINK,2018-05-18,0.47,0.43,0.44,0.46
LINK,2018-05-19,0.47,0.45,0.46,0.45
LINK,2018-05-20,0.47,0.45,0.45,0.45
LINK,2018-05-21,0.46,0.42,0.45,0.42
LINK,2018-05-22,0.43,0.38,0.42,0.38
LINK,2018-05-23,0.38,0.33,0.38,0.35
LINK,2018-05-24,0.36,0.33,0.35,0.36
LINK,2018-05-25,0.37,0.34,0.36,0.34
LINK,2018-05-26,0.38,0.34,0.34,0.36
LINK,2018-05-27,0.36,0.34,0.36,0.35
LINK,2018-05-28,0.35,0.31,0.35,0.32
LINK,2018-05-29,0.35,0.31,0.32,0.35
LINK,2018-05-30,0.36,0.33,0.35,0.34
LINK,2018-05-31,0.35,0.33,0.34,0.34
LINK,2018-06-01,0.36,0.34,0.34,0.35
LINK,2018-06-02,0.37,0.35,0.35,0.37
LINK,2018-06-03,0.37,0.36,0.37,0.36
LINK,2018-06-04,0.36,0.33,0.36,0.34
LINK,2018-06-05,0.34,0.32,0.34,0.34
LINK,2018-06-06,0.34,0.32,0.34,0.33
LINK,2018-06-07,0.33,0.30,0.33,0.31
LINK,2018-06-08,0.32,0.29,0.31,0.29
LINK,2018-06-09,0.31,0.29,0.30,0.30
LINK,2018-06-10,0.30,0.24,0.30,0.24
LINK,2018-06-11,0.26,0.24,0.24,0.26
LINK,2018-06-12,0.27,0.23,0.26,0.23
LINK,2018-06-13,0.23,0.20,0.23,0.21
LINK,2018-06-14,0.25,0.21,0.21,0.24
LINK,2018-06-15,0.24,0.22,0.24,0.22
LINK,2018-06-16,0.23,0.21,0.22,0.22
LINK,2018-06-17,0.23,0.21,0.22,0.21
LINK,2018-06-18,0.22,0.20,0.21,0.21
LINK,2018-06-19,0.22,0.21,0.21,0.22
LINK,2018-06-20,0.24,0.21,0.22,0.23
LINK,2018-06-21,0.23,0.21,0.22,0.21
LINK,2018-06-22,0.21,0.18,0.21,0.19
LINK,2018-06-23,0.20,0.18,0.19,0.19
LINK,2018-06-24,0.19,0.17,0.19,0.19
LINK,2018-06-25,0.19,0.18,0.19,0.18
LINK,2018-06-26,0.19,0.17,0.18,0.17
LINK,2018-06-27,0.18,0.17,0.17,0.17
LINK,2018-06-28,0.18,0.16,0.17,0.17
LINK,2018-06-29,0.18,0.16,0.17,0.18
LINK,2018-06-30,0.23,0.18,0.18,0.23
LINK,2018-07-01,0.23,0.21,0.23,0.22
LINK,2018-07-02,0.25,0.21,0.22,0.25
LINK,2018-07-03,0.26,0.24,0.25,0.24
LINK,2018-07-04,0.25,0.23,0.24,0.23
LINK,2018-07-05,0.24,0.22,0.23,0.22
LINK,2018-07-06,0.23,0.22,0.22,0.23
LINK,2018-07-07,0.26,0.23,0.23,0.25
LINK,2018-07-08,0.25,0.24,0.25,0.25
LINK,2018-07-09,0.25,0.23,0.25,0.24
LINK,2018-07-10,0.24,0.21,0.24,0.21
LINK,2018-07-11,0.22,0.20,0.21,0.21
LINK,2018-07-12,0.21,0.19,0.21,0.20
LINK,2018-07-13,0.22,0.20,0.20,0.20
LINK,2018-07-14,0.20,0.19,0.20,0.19
LINK,2018-07-15,0.20,0.19,0.20,0.20
LINK,2018-07-16,0.22,0.19,0.20,0.22
LINK,2018-07-17,0.25,0.22,0.22,0.25
LINK,2018-07-18,0.26,0.23,0.25,0.24
LINK,2018-07-19,0.24,0.23,0.24,0.23
LINK,2018-07-20,0.24,0.21,0.23,0.22
LINK,2018-07-21,0.22,0.20,0.22,0.22
LINK,2018-07-22,0.22,0.20,0.22,0.20
LINK,2018-07-23,0.21,0.20,0.20,0.20
LINK,2018-07-24,0.21,0.18,0.20,0.20
LINK,2018-07-25,0.26,0.20,0.20,0.24
LINK,2018-07-26,0.28,0.24,0.25,0.25
LINK,2018-07-27,0.28,0.25,0.25,0.27
LINK,2018-07-28,0.29,0.25,0.27,0.28
LINK,2018-07-29,0.35,0.28,0.28,0.33
LINK,2018-07-30,0.36,0.29,0.33,0.32
LINK,2018-07-31,0.31,0.26,0.31,0.29
LINK,2018-08-01,0.31,0.27,0.30,0.29
LINK,2018-08-02,0.32,0.29,0.29,0.31
LINK,2018-08-03,0.31,0.27,0.31,0.28
LINK,2018-08-04,0.29,0.25,0.29,0.26
LINK,2018-08-05,0.26,0.24,0.26,0.25
LINK,2018-08-06,0.26,0.23,0.25,0.24
LINK,2018-08-07,0.26,0.23,0.23,0.23
LINK,2018-08-08,0.24,0.22,0.23,0.23
LINK,2018-08-09,0.30,0.23,0.23,0.28
LINK,2018-08-10,0.31,0.27,0.28,0.27
LINK,2018-08-11,0.28,0.24,0.27,0.27
LINK,2018-08-12,0.29,0.26,0.27,0.28
LINK,2018-08-13,0.30,0.26,0.28,0.26
LINK,2018-08-14,0.27,0.23,0.26,0.27
LINK,2018-08-15,0.28,0.25,0.27,0.26
LINK,2018-08-16,0.28,0.25,0.26,0.27
LINK,2018-08-17,0.29,0.27,0.27,0.29
LINK,2018-08-18,0.30,0.26,0.29,0.27
LINK,2018-08-19,0.31,0.27,0.28,0.30
LINK,2018-08-20,0.31,0.29,0.30,0.29
LINK,2018-08-21,0.33,0.29,0.29,0.31
LINK,2018-08-22,0.35,0.30,0.31,0.31
LINK,2018-08-23,0.32,0.30,0.31,0.32
LINK,2018-08-24,0.34,0.31,0.32,0.34
LINK,2018-08-25,0.34,0.32,0.34,0.32
LINK,2018-08-26,0.34,0.31,0.32,0.33
LINK,2018-08-27,0.34,0.32,0.33,0.34
LINK,2018-08-28,0.34,0.33,0.34,0.34
LINK,2018-08-29,0.34,0.31,0.34,0.31
LINK,2018-08-30,0.31,0.29,0.31,0.31
LINK,2018-08-31,0.33,0.30,0.31,0.33
LINK,2018-09-01,0.33,0.32,0.33,0.33
LINK,2018-09-02,0.34,0.30,0.33,0.31
LINK,2018-09-03,0.31,0.29,0.31,0.30
LINK,2018-09-04,0.31,0.29,0.31,0.30
LINK,2018-09-05,0.30,0.27,0.30,0.27
LINK,2018-09-06,0.28,0.25,0.27,0.27
LINK,2018-09-07,0.29,0.26,0.27,0.26
LINK,2018-09-08,0.28,0.24,0.26,0.24
LINK,2018-09-09,0.26,0.23,0.24,0.24
LINK,2018-09-10,0.25,0.24,0.24,0.25
LINK,2018-09-11,0.27,0.24,0.25,0.26
LINK,2018-09-12,0.27,0.25,0.26,0.25
LINK,2018-09-13,0.28,0.25,0.25,0.27
LINK,2018-09-14,0.27,0.26,0.27,0.27
LINK,2018-09-15,0.28,0.27,0.27,0.27
LINK,2018-09-16,0.28,0.26,0.27,0.27
LINK,2018-09-17,0.28,0.26,0.27,0.27
LINK,2018-09-18,0.31,0.27,0.27,0.29
LINK,2018-09-19,0.34,0.29,0.29,0.33
LINK,2018-09-20,0.42,0.33,0.33,0.36
LINK,2018-09-21,0.37,0.34,0.35,0.35
LINK,2018-09-22,0.35,0.32,0.35,0.34
LINK,2018-09-23,0.35,0.33,0.34,0.34
LINK,2018-09-24,0.35,0.33,0.34,0.33
LINK,2018-09-25,0.35,0.32,0.33,0.33
LINK,2018-09-26,0.38,0.32,0.33,0.35
LINK,2018-09-27,0.35,0.33,0.34,0.35
LINK,2018-09-28,0.35,0.33,0.35,0.33
LINK,2018-09-29,0.33,0.33,0.33,0.33
LINK,2018-09-30,0.33,0.32,0.33,0.33
LINK,2018-10-01,0.33,0.32,0.33,0.33
LINK,2018-10-02,0.33,0.32,0.32,0.32
LINK,2018-10-03,0.32,0.31,0.32,0.31
LINK,2018-10-04,0.32,0.31,0.31,0.32
LINK,2018-10-05,0.37,0.32,0.32,0.36
LINK,2018-10-06,0.38,0.33,0.36,0.34
LINK,2018-10-07,0.34,0.33,0.34,0.34
LINK,2018-10-08,0.35,0.33,0.34,0.34
LINK,2018-10-09,0.34,0.33,0.34,0.34
LINK,2018-10-10,0.36,0.33,0.34,0.35
LINK,2018-10-11,0.35,0.30,0.35,0.30
LINK,2018-10-12,0.31,0.30,0.30,0.31
LINK,2018-10-13,0.32,0.31,0.31,0.32
LINK,2018-10-14,0.33,0.32,0.32,0.33
LINK,2018-10-15,0.35,0.32,0.33,0.34
LINK,2018-10-16,0.37,0.34,0.34,0.36
LINK,2018-10-17,0.38,0.35,0.36,0.38
LINK,2018-10-18,0.40,0.37,0.38,0.38
LINK,2018-10-19,0.38,0.36,0.38,0.36
LINK,2018-10-20,0.37,0.36,0.36,0.37
LINK,2018-10-21,0.38,0.37,0.37,0.37
LINK,2018-10-22,0.39,0.36,0.37,0.39
LINK,2018-10-23,0.48,0.39,0.39,0.44
LINK,2018-10-24,0.44,0.41,0.44,0.41
LINK,2018-10-25,0.44,0.40,0.41,0.44
LINK,2018-10-26,0.45,0.41,0.44,0.43
LINK,2018-10-27,0.46,0.42,0.43,0.44
LINK,2018-10-28,0.45,0.43,0.44,0.44
LINK,2018-10-29,0.44,0.40,0.44,0.42
LINK,2018-10-30,0.46,0.42,0.42,0.45
LINK,2018-10-31,0.53,0.44,0.45,0.51
LINK,2018-11-01,0.58,0.50,0.51,0.51
LINK,2018-11-02,0.52,0.50,0.52,0.50
LINK,2018-11-03,0.55,0.50,0.50,0.54
LINK,2018-11-04,0.54,0.49,0.54,0.50
LINK,2018-11-05,0.51,0.48,0.50,0.48
LINK,2018-11-06,0.49,0.46,0.48,0.48
LINK,2018-11-07,0.49,0.47,0.48,0.48
LINK,2018-11-08,0.52,0.48,0.48,0.50
LINK,2018-11-09,0.50,0.48,0.49,0.49
LINK,2018-11-10,0.53,0.49,0.49,0.52
LINK,2018-11-11,0.53,0.50,0.52,0.51
LINK,2018-11-12,0.57,0.50,0.51,0.56
LINK,2018-11-13,0.62,0.55,0.56,0.58
LINK,2018-11-14,0.61,0.49,0.58,0.55
LINK,2018-11-15,0.56,0.49,0.55,0.54
LINK,2018-11-16,0.54,0.51,0.54,0.51
LINK,2018-11-17,0.52,0.48,0.51,0.49
LINK,2018-11-18,0.53,0.48,0.49,0.52
LINK,2018-11-19,0.53,0.39,0.53,0.41
LINK,2018-11-20,0.42,0.32,0.41,0.34
LINK,2018-11-21,0.38,0.32,0.34,0.37
LINK,2018-11-22,0.38,0.34,0.37,0.34
LINK,2018-11-23,0.35,0.32,0.34,0.33
LINK,2018-11-24,0.34,0.26,0.33,0.28
LINK,2018-11-25,0.28,0.24,0.28,0.26
LINK,2018-11-26,0.28,0.24,0.26,0.28
LINK,2018-11-27,0.31,0.27,0.28,0.29
LINK,2018-11-28,0.35,0.29,0.29,0.33
LINK,2018-11-29,0.38,0.32,0.33,0.34
LINK,2018-11-30,0.39,0.31,0.34,0.32
LINK,2018-12-01,0.34,0.32,0.32,0.33
LINK,2018-12-02,0.34,0.32,0.33,0.32
LINK,2018-12-03,0.32,0.28,0.32,0.29
LINK,2018-12-04,0.31,0.28,0.29,0.29
LINK,2018-12-05,0.29,0.26,0.29,0.26
LINK,2018-12-06,0.27,0.22,0.26,0.22
LINK,2018-12-07,0.22,0.20,0.22,0.22
LINK,2018-12-08,0.24,0.21,0.22,0.23
LINK,2018-12-09,0.25,0.22,0.23,0.24
LINK,2018-12-10,0.24,0.22,0.24,0.22
LINK,2018-12-11,0.23,0.21,0.22,0.22
LINK,2018-12-12,0.24,0.22,0.22,0.23
LINK,2018-12-13,0.23,0.20,0.23,0.21
LINK,2018-12-14,0.21,0.20,0.21,0.20
LINK,2018-12-15,0.21,0.20,0.20,0.20
LINK,2018-12-16,0.22,0.20,0.20,0.21
LINK,2018-12-17,0.24,0.20,0.20,0.23
LINK,2018-12-18,0.27,0.23,0.23,0.27
LINK,2018-12-19,0.31,0.26,0.27,0.30
LINK,2018-12-20,0.35,0.29,0.30,0.34
LINK,2018-12-21,0.34,0.29,0.34,0.30
LINK,2018-12-22,0.31,0.29,0.30,0.31
LINK,2018-12-23,0.32,0.30,0.31,0.31
LINK,2018-12-24,0.33,0.30,0.31,0.31
LINK,2018-12-25,0.32,0.29,0.31,0.32
LINK,2018-12-26,0.32,0.30,0.32,0.31
LINK,2018-12-27,0.31,0.27,0.31,0.28
LINK,2018-12-28,0.30,0.26,0.28,0.30
LINK,2018-12-29,0.32,0.29,0.30,0.30
LINK,2018-12-30,0.31,0.30,0.30,0.30
LINK,2018-12-31,0.30,0.29,0.30,0.29
LINK,2019-01-01,0.30,0.29,0.29,0.30
LINK,2019-01-02,0.32,0.30,0.30,0.32
LINK,2019-01-03,0.37,0.32,0.32,0.37
LINK,2019-01-04,0.45,0.37,0.37,0.44
LINK,2019-01-05,0.44,0.39,0.44,0.40
LINK,2019-01-06,0.40,0.37,0.40,0.40
LINK,2019-01-07,0.41,0.37,0.40,0.38
LINK,2019-01-08,0.42,0.37,0.38,0.42
LINK,2019-01-09,0.44,0.40,0.43,0.40
LINK,2019-01-10,0.41,0.35,0.40,0.35
LINK,2019-01-11,0.46,0.35,0.35,0.44
LINK,2019-01-12,0.47,0.41,0.44,0.41
LINK,2019-01-13,0.45,0.38,0.41,0.44
LINK,2019-01-14,0.50,0.42,0.44,0.49
LINK,2019-01-15,0.56,0.47,0.49,0.52
LINK,2019-01-16,0.54,0.48,0.52,0.50
LINK,2019-01-17,0.50,0.47,0.50,0.48
LINK,2019-01-18,0.51,0.47,0.48,0.50
LINK,2019-01-19,0.50,0.48,0.50,0.49
LINK,2019-01-20,0.50,0.47,0.49,0.49
LINK,2019-01-21,0.52,0.48,0.49,0.50
LINK,2019-01-22,0.57,0.50,0.50,0.54
LINK,2019-01-23,0.55,0.51,0.54,0.51
LINK,2019-01-24,0.51,0.48,0.51,0.50
LINK,2019-01-25,0.52,0.48,0.51,0.48
LINK,2019-01-26,0.49,0.47,0.48,0.47
LINK,2019-01-27,0.47,0.43,0.47,0.43
LINK,2019-01-28,0.43,0.36,0.43,0.41
LINK,2019-01-29,0.46,0.41,0.41,0.46
LINK,2019-01-30,0.45,0.42,0.45,0.43
LINK,2019-01-31,0.44,0.39,0.43,0.39
LINK,2019-02-01,0.43,0.38,0.39,0.42
LINK,2019-02-02,0.43,0.40,0.42,0.41
LINK,2019-02-03,0.42,0.39,0.42,0.40
LINK,2019-02-04,0.41,0.39,0.40,0.39
LINK,2019-02-05,0.43,0.39,0.39,0.42
LINK,2019-02-06,0.42,0.39,0.42,0.40
LINK,2019-02-07,0.41,0.39,0.40,0.40
LINK,2019-02-08,0.44,0.40,0.40,0.44
LINK,2019-02-09,0.48,0.43,0.44,0.46
LINK,2019-02-10,0.48,0.44,0.46,0.45
LINK,2019-02-11,0.45,0.42,0.45,0.43
LINK,2019-02-12,0.43,0.42,0.43,0.43
LINK,2019-02-13,0.44,0.42,0.43,0.44
LINK,2019-02-14,0.45,0.42,0.44,0.43
LINK,2019-02-15,0.44,0.42,0.43,0.43
LINK,2019-02-16,0.44,0.43,0.43,0.44
LINK,2019-02-17,0.47,0.43,0.44,0.46
LINK,2019-02-18,0.48,0.45,0.46,0.47
LINK,2019-02-19,0.48,0.46,0.47,0.46
LINK,2019-02-20,0.47,0.45,0.46,0.47
LINK,2019-02-21,0.48,0.44,0.47,0.45
LINK,2019-02-22,0.46,0.44,0.44,0.45
LINK,2019-02-23,0.46,0.44,0.45,0.46
LINK,2019-02-24,0.46,0.40,0.46,0.41
LINK,2019-02-25,0.47,0.41,0.41,0.47
LINK,2019-02-26,0.48,0.44,0.47,0.44
LINK,2019-02-27,0.45,0.42,0.44,0.43
LINK,2019-02-28,0.45,0.42,0.43,0.43
LINK,2019-03-01,0.44,0.42,0.43,0.43
LINK,2019-03-02,0.44,0.42,0.43,0.43
LINK,2019-03-03,0.43,0.42,0.43,0.42
LINK,2019-03-04,0.43,0.40,0.42,0.41
LINK,2019-03-05,0.43,0.41,0.41,0.43
LINK,2019-03-06,0.44,0.42,0.43,0.43
LINK,2019-03-07,0.48,0.43,0.43,0.46
LINK,2019-03-08,0.51,0.46,0.46,0.47
LINK,2019-03-09,0.48,0.46,0.47,0.48
LINK,2019-03-10,0.55,0.47,0.48,0.50
LINK,2019-03-11,0.51,0.46,0.50,0.47
LINK,2019-03-12,0.51,0.46,0.47,0.49
LINK,2019-03-13,0.49,0.47,0.49,0.48
LINK,2019-03-14,0.50,0.48,0.48,0.49
LINK,2019-03-15,0.50,0.49,0.49,0.49
LINK,2019-03-16,0.50,0.48,0.49,0.49
LINK,2019-03-17,0.49,0.48,0.49,0.48
LINK,2019-03-18,0.49,0.47,0.48,0.48
LINK,2019-03-19,0.49,0.47,0.48,0.49
LINK,2019-03-20,0.49,0.48,0.49,0.49
LINK,2019-03-21,0.49,0.45,0.49,0.46
LINK,2019-03-22,0.47,0.45,0.46,0.47
LINK,2019-03-23,0.47,0.46,0.47,0.46
LINK,2019-03-24,0.46,0.45,0.46,0.46
LINK,2019-03-25,0.49,0.45,0.46,0.48
LINK,2019-03-26,0.48,0.45,0.48,0.46
LINK,2019-03-27,0.50,0.46,0.46,0.50
LINK,2019-03-28,0.52,0.49,0.50,0.50
LINK,2019-03-29,0.50,0.49,0.50,0.50
LINK,2019-03-30,0.52,0.48,0.50,0.49
LINK,2019-03-31,0.54,0.49,0.49,0.51
LINK,2019-04-01,0.56,0.50,0.51,0.56
LINK,2019-04-02,0.60,0.54,0.56,0.58
LINK,2019-04-03,0.61,0.55,0.58,0.57
LINK,2019-04-04,0.58,0.52,0.56,0.54
LINK,2019-04-05,0.58,0.54,0.54,0.58
LINK,2019-04-06,0.59,0.56,0.58,0.57
LINK,2019-04-07,0.59,0.57,0.57,0.58
LINK,2019-04-08,0.59,0.55,0.58,0.57
LINK,2019-04-09,0.57,0.53,0.57,0.53
LINK,2019-04-10,0.54,0.52,0.53,0.52
LINK,2019-04-11,0.52,0.46,0.52,0.49
LINK,2019-04-12,0.52,0.46,0.49,0.50
LINK,2019-04-13,0.54,0.49,0.50,0.54
LINK,2019-04-14,0.55,0.51,0.54,0.53
LINK,2019-04-15,0.53,0.49,0.53,0.49
LINK,2019-04-16,0.52,0.49,0.49,0.50
LINK,2019-04-17,0.51,0.49,0.50,0.50
LINK,2019-04-18,0.52,0.50,0.50,0.52
LINK,2019-04-19,0.54,0.51,0.52,0.51
LINK,2019-04-20,0.53,0.51,0.51,0.52
LINK,2019-04-21,0.52,0.48,0.52,0.50
LINK,2019-04-22,0.52,0.49,0.50,0.50
LINK,2019-04-23,0.50,0.48,0.50,0.48
LINK,2019-04-24,0.48,0.45,0.48,0.48
LINK,2019-04-25,0.50,0.44,0.48,0.45
LINK,2019-04-26,0.46,0.43,0.45,0.44
LINK,2019-04-27,0.46,0.43,0.44,0.44
LINK,2019-04-28,0.46,0.44,0.44,0.45
LINK,2019-04-29,0.45,0.43,0.45,0.43
LINK,2019-04-30,0.47,0.43,0.43,0.47
LINK,2019-05-01,0.49,0.47,0.47,0.48
LINK,2019-05-02,0.48,0.46,0.48,0.46
LINK,2019-05-03,0.52,0.46,0.46,0.51
LINK,2019-05-04,0.51,0.48,0.51,0.49
LINK,2019-05-05,0.52,0.49,0.50,0.51
LINK,2019-05-06,0.58,0.49,0.51,0.58
LINK,2019-05-07,0.61,0.54,0.58,0.54
LINK,2019-05-08,0.61,0.53,0.54,0.59
LINK,2019-05-09,0.70,0.59,0.59,0.64
LINK,2019-05-10,0.72,0.64,0.64,0.67
LINK,2019-05-11,0.73,0.65,0.67,0.68
LINK,2019-05-12,0.70,0.63,0.68,0.66
LINK,2019-05-13,0.68,0.64,0.66,0.65
LINK,2019-05-14,0.92,0.64,0.65,0.82
LINK,2019-05-15,0.88,0.79,0.83,0.85
LINK,2019-05-16,0.94,0.77,0.84,0.93
LINK,2019-05-17,0.98,0.82,0.93,0.89
LINK,2019-05-18,0.96,0.86,0.89,0.93
LINK,2019-05-19,1.04,0.93,0.94,0.99
LINK,2019-05-20,1.13,0.95,0.99,1.13
LINK,2019-05-21,1.23,1.07,1.12,1.19
LINK,2019-05-22,1.47,1.16,1.18,1.22
LINK,2019-05-23,1.36,1.17,1.22,1.34
LINK,2019-05-24,1.42,1.24,1.34,1.34
LINK,2019-05-25,1.34,1.11,1.34,1.13
LINK,2019-05-26,1.18,1.04,1.13,1.09
LINK,2019-05-27,1.27,1.09,1.09,1.21
LINK,2019-05-28,1.33,1.15,1.21,1.28
LINK,2019-05-29,1.28,1.16,1.28,1.18
LINK,2019-05-30,1.22,0.97,1.18,1.02
LINK,2019-05-31,1.05,0.96,1.02,1.02
LINK,2019-06-01,1.05,0.96,1.02,0.97
LINK,2019-06-02,1.04,0.95,0.97,1.01
LINK,2019-06-03,1.01,0.90,1.01,0.91
LINK,2019-06-04,0.93,0.86,0.91,0.88
LINK,2019-06-05,1.08,0.88,0.88,1.08
LINK,2019-06-06,1.24,1.06,1.08,1.12
LINK,2019-06-07,1.24,1.08,1.11,1.18
LINK,2019-06-08,1.20,1.14,1.18,1.15
LINK,2019-06-09,1.16,1.04,1.15,1.07
LINK,2019-06-10,1.19,1.06,1.07,1.19
LINK,2019-06-11,1.19,1.10,1.19,1.14
LINK,2019-06-12,1.16,1.11,1.14,1.14
LINK,2019-06-13,1.95,1.13,1.14,1.85
LINK,2019-06-14,1.88,1.47,1.85,1.68
LINK,2019-06-15,1.79,1.63,1.68,1.72
LINK,2019-06-16,1.78,1.62,1.72,1.67
LINK,2019-06-17,2.03,1.67,1.67,1.97
LINK,2019-06-18,2.02,1.77,1.97,1.82
LINK,2019-06-19,1.90,1.80,1.82,1.84
LINK,2019-06-20,1.88,1.69,1.84,1.77
LINK,2019-06-21,1.79,1.62,1.77,1.70
LINK,2019-06-22,1.93,1.69,1.69,1.84
LINK,2019-06-23,1.90,1.76,1.84,1.80
LINK,2019-06-24,1.88,1.79,1.80,1.86
LINK,2019-06-25,2.41,1.86,1.86,2.19
LINK,2019-06-26,2.42,2.01,2.19,2.26
LINK,2019-06-27,2.52,2.07,2.26,2.27
LINK,2019-06-28,2.98,2.17,2.27,2.96
LINK,2019-06-29,4.54,2.90,2.96,3.70
LINK,2019-06-30,4.09,3.39,3.71,3.45
